X,Y
12.931317817312854,29.24751339728536
21.376932655925003,34.51699209302656
21.496817249092576,34.9322464187087
36.53413050601843,58.765006774784055
12.361604251531515,19.01688898280213
34.494097876260426,60.58484737409195
5.533946089980679,11.162632079289155
49.717561082581184,81.15524002602638
18.43941031166643,32.70149507382488
45.45576387334417,83.51913582593096
41.74591178096169,79.0071663672053
31.90489455098019,56.76604764007655
33.351699478224035,50.76964236494115
9.691327315109088,17.191384092882707
0.5168075643163128,7.1002380898992
22.822317276672738,37.75852399992457
49.64213095718372,92.48603500272593
35.713150903706854,67.56588840641305
29.12342949662078,50.56599687985571
35.76311301510758,64.31672017508552
26.21631962164024,43.23418990994156
2.421275455828953,7.837751966362126
21.596992448903624,35.98200341156396
24.687530880531444,42.16600097428599
28.522091733473136,52.33279013808895
1.4232468954679667,4.98496453064433
29.946277821203704,48.4682352895693
20.968719970902256,34.024284627973444
47.5239729858245,85.37190320537856
41.750459776686476,69.75917784986005
3.4683972690728373,5.357498188971708
17.752213331690868,29.982479572798965
4.735539723254945,3.077814470098275
15.486082752459584,28.155667730687533
23.116720656962,33.40490982888316
32.32269833369787,48.44742820682437
43.17196253921205,80.28274283595927
4.46941347118851,8.79810097108124
24.592872928692845,43.618759601463196
49.8435927376137,86.93358596923291
42.1630905911672,68.42739363287303
48.530953125369805,81.87353213127832
35.176266379589634,67.99344917880839
2.5452935117523334,5.639349104621255
36.551500463010626,63.004208253089125
10.467951933178854,14.546193331459566
30.746118617453334,47.79779132495789
12.132825702489797,15.837966946310976
27.18218558993591,40.70123803145776
35.55976912264067,69.39859009915028
8.341267956913606,16.2249392981318
38.2915498128921,67.19130402471482
34.94950594764391,67.47191701921
15.330985171226141,21.89636044151657
3.8564470621508917,5.264933134032224
44.4803686598305,84.91020016888186
41.79300172342843,64.7801713406892
23.88831304927149,48.536788321636436
25.15023858474167,48.59755072453379
45.442025098354335,77.83305835419472
7.87782460064908,11.680176862624581
13.585395631062037,27.44288219512333
16.290855547052868,27.64208382717638
32.13140910143181,50.028686149386324
2.7730795260960175,6.089420902589355
40.260782322022465,76.84160117878963
36.88722732347238,64.82850679494595
15.036897397766907,26.73787768014948
0.3083547274062626,1.1338606910676658
28.924695915044296,47.742968787276524
11.536219076209065,19.673988242044707
9.081161088806589,12.647398159117541
35.486483538824196,66.5689746626046
43.99319081204759,69.7488041653339
39.08825334032672,66.76588711501488
24.979041692458804,41.17110887019088
42.81105721848585,75.40514259748034
5.684469255017471,5.113581145029308
25.67430052048222,42.12379569058653
10.560105251187668,17.40793333158627
6.224738334374674,15.254388648893302
19.13168838196079,32.454676766051534
12.255237255304813,25.147687046026206
29.116471962086933,42.65771711443778
27.732951826224873,42.7039925176748
15.582594011652844,25.179107560556638
23.990898306078893,36.289142521605875
47.86351430346197,85.28359393802884
24.792028011913224,46.30476925838142
5.102241111057676,12.828302445319775
4.7991544142161615,5.784356731600628
2.087400353490626,9.935045479271315
1.9476917093890989,10.901902461004159
46.124313306698255,75.62565700178513
40.54603989744561,78.14237077934115
24.752202355001096,43.62263878713346
6.297432434566269,16.5269781412022
3.799898312068961,13.491030644735844
32.97341116468513,60.693076487561754
14.863186754000424,32.555627853776784
20.04414681117136,40.154584404736674
14.773408272117711,33.414148972321755
17.86943250875128,29.413860485334055
33.38118888987477,61.231674717285095
30.940293445246446,53.87035709604029
39.39915770786674,74.7752806221761
29.044726231003825,45.68296319525501
22.164677091122577,40.516192352725156
33.477586586764424,65.29297588238198
0.2366462210415088,3.5297454876049983
6.880438464556205,9.01919230631527
49.47630886428386,78.73261394627453
17.49158557377544,29.04055687190117
32.14967162355456,57.15480676979983
19.601951425212565,33.36444893628021
37.28774982728917,58.79428099065845
25.417407271060327,46.89216749034498
0.2947948007251622,2.516683638116005
6.7190340692532935,5.618275513100858
5.100554647118971,7.752647259546247
20.884399275004426,42.0799783939251
6.968003196469591,18.636068782122372
48.331557373768554,87.78615607549303
12.667673743865699,20.853469272667507
33.12959222509439,62.829392147689084
37.3859187079827,60.46311362525446
16.17359095486595,32.76505776057484
0.24405756131793965,-4.379570769598916
11.02913306676012,23.654957136831857
19.149472021964954,26.722947175231944
16.270663878009078,20.2449906672783
47.75748888396182,85.61136075837268
27.41884804460235,42.374105794268516
38.11560329397504,68.1743529723007
35.45952466688054,56.80402369375876
0.8249593397677335,3.0614408419878885
6.698090361809189,4.176115920177848
10.624941563377611,10.82959089120803
30.489359365661755,49.961470137244916
5.206043267327443,11.136207977772985
36.28929176966993,64.6364959216366
49.761028173580804,92.87581163118156
7.199477726550962,16.518201898328584
26.43887354375937,52.431109760797696
47.936396274837655,84.15227886809411
49.16518676736823,88.34711366722885
34.717084251849315,55.75861273798475
31.78674695163002,56.29919813860356
40.94624387104236,73.02245694116792
48.67457201316431,76.52654048036825
